"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","FoldChange","CommonGeneName"
"ENSG00000144834",13.9639694591117,-1.01249936290812,0.334910990374958,-3.02318942049215,0.00250125627232344,0.0155404313190043,0.495686762625785,"TAGLN3"
"ENSG00000145020",360.672851431045,-0.52664245203685,0.134626116568555,-3.91188920441502,9.15769255690527e-05,0.00129844219933555,0.694168376274052,"AMT"
"ENSG00000145022",3158.99868013871,-0.201360647599291,0.0776713435630353,-2.59247025173286,0.00952894219402217,0.0420347816156681,0.869729908825202,"TCTA"
"ENSG00000145029",980.381909723225,-0.308718264752463,0.0711312935411825,-4.34011880542741,1.42405702716261e-05,0.000317913750642352,0.807358723345987,"NICN1"
"ENSG00000145075",227.090890708132,-0.306466538404075,0.1220520169573,-2.51095021650722,0.0120406676005975,0.0498092190772491,0.808619814779354,"CCDC39"
"ENSG00000145088",274.431950214549,0.386943745693087,0.132029461421135,2.93073789386181,0.00338157964740466,0.0194428936142296,1.30762036013718,"EAF2"
"ENSG00000145113",197.282891626325,-0.700421055284753,0.257867848565189,-2.7162015706184,0.00660356993574547,0.0319460146604759,0.615392576116877,"MUC4"
"ENSG00000145198",76.954217807714,-0.855350761328168,0.228867039759103,-3.73732610090329,0.000185987639128284,0.00222083090224969,0.552730925280478,"VWA5B2"
"ENSG00000145216",2624.39059694544,0.14150874389892,0.0447658568748671,3.16108645690566,0.00157181836585273,0.0109221470884445,1.10305807071378,"FIP1L1"
"ENSG00000145217",280.850044875593,-0.43760298442339,0.109596401792225,-3.99285904707901,6.52813772594442e-05,0.00100986565324375,0.738360364442807,"SLC26A1"
"ENSG00000145287",154.937996293059,0.669424062995561,0.18851413310203,3.55105504282401,0.000383690164484167,0.00381362232015232,1.59043792345137,"PLAC8"
"ENSG00000145293",3031.19337959621,0.250925791339197,0.0640519826940262,3.9175335529871,8.94595970862466e-05,0.00127877243267478,1.189970485597,"ENOPH1"
"ENSG00000145386",1517.73058126242,0.5119931567595,0.102643086860579,4.98809196429319,6.0978541619148e-07,2.79183618974233e-05,1.4260189532085,"CCNA2"
"ENSG00000145451",658.021625027123,1.33305176112936,0.400014922254628,3.33250508159995,0.000860678986535586,0.00699198045037525,2.51935034772885,"GLRA3"
"ENSG00000145491",66.9716647478874,-0.500256597244803,0.189530833726984,-2.63944703564916,0.008304139795921,0.0380469954311704,0.706981026600808,"ROPN1L"
"ENSG00000145526",37.5398365401404,-1.2411578812188,0.457516562536228,-2.71281519151675,0.00667143017824177,0.032199053961158,0.423033001183579,"CDH18"
"ENSG00000145681",352.534574529964,-1.13614825503363,0.269893883409466,-4.20961097999371,2.55810764858259e-05,0.000495750376730845,0.454972655483924,"HAPLN1"
"ENSG00000145700",44.5671003758577,-0.39502582918049,0.143454323952576,-2.75366972773215,0.0058931204625785,0.0294000352704338,0.760475761378907,"ANKRD31"
"ENSG00000145703",3637.6259253563,-0.596986986618586,0.144861528198317,-4.12108717920816,3.7708868711334e-05,0.000662700976502561,0.661133266091166,"IQGAP2"
"ENSG00000145780",2733.79104566332,-0.197790899600699,0.0716535143877089,-2.76037960302233,0.00577342338807086,0.0289446552113081,0.871884599024969,"FEM1C"
"ENSG00000145794",416.179327788399,-0.591165109186814,0.232593568598473,-2.54162276605053,0.0110339189373655,0.0466383619298135,0.663806605518621,"MEGF10"
"ENSG00000145808",141.802050005969,-0.870066453503575,0.29609668739324,-2.93845385831033,0.00329853753825706,0.0191122133037281,0.547121648500486,"ADAMTS19"
"ENSG00000145850",36.2372809539114,-0.574418221503485,0.210883618202522,-2.72386364763451,0.00645231390351325,0.0313733368835186,0.671557007613571,"TIMD4"
"ENSG00000145920",136.068497550336,-2.36614884649889,0.542585990233483,-4.36087346354207,1.2954426968624e-05,0.000297664234614063,0.193962700913572,"CPLX2"
"ENSG00000145934",363.553742638374,0.760863107128506,0.21328996072733,3.56727107330286,0.000360718276395151,0.00364415078606654,1.69450407601152,"TENM2"
"ENSG00000145979",1138.37321902717,0.195240057635216,0.0746850291611283,2.6141793051188,0.00894420833739508,0.0400843471857555,1.14491465313601,"TBC1D7"
"ENSG00000146021",370.925364058035,-0.43250106952477,0.106320632136228,-4.06789407507105,4.74399361709178e-05,0.000791975649961854,0.740976108141222,"KLHL3"
"ENSG00000146147",24.8340422621286,-0.63417621378564,0.216329309082915,-2.93153163791862,0.00337295007978844,0.0194051152771255,0.644308613236409,"MLIP"
"ENSG00000146197",1418.97133837862,-0.661458819038584,0.224526659646481,-2.94601460726337,0.00321897198298791,0.0188180493771495,0.632238668891089,"SCUBE3"
"ENSG00000146205",179.956522945171,1.16622276501616,0.173344075801279,6.72779129961797,1.72257744753258e-11,5.02882193048261e-09,2.24423346402546,"ANO7"
"ENSG00000146215",27.6435085453872,-0.747079801810887,0.198754306300137,-3.75881064273761,0.000170722980103329,0.00208716442635726,0.595808329595116,"CRIP3"
"ENSG00000146350",403.019647839108,-0.361953526905381,0.0996028484193362,-3.63396762893293,0.000279095894333552,0.00302632981422348,0.778110241179209,"TBC1D32"
"ENSG00000146411",158.608334750793,0.483274307935399,0.187886032759664,2.57216729118754,0.0101064043302627,0.0437898726572015,1.39791273980228,"SLC2A12"
"ENSG00000146414",902.829726953635,-0.365992981645547,0.125834007619829,-2.90853791092221,0.00363123146270897,0.0206047275448158,0.775934628995679,"SHPRH"
"ENSG00000146453",95.7121893469458,0.931546159919399,0.277194023814835,3.36062858462515,0.000777653230894697,0.00646511198273207,1.90731900616626,"PNLDC1"
"ENSG00000146457",4910.36580572714,-0.138048597834035,0.0497588333628049,-2.77435358718091,0.00553115249567019,0.0280590546092641,0.908747504362819,"WTAP"
"ENSG00000146476",7456.36885281099,-0.36036749646487,0.133194859511555,-2.70556609907011,0.00681880764731604,0.0327368899297983,0.778966129015035,"ARMT1"
"ENSG00000146521",31.263804978628,-0.468964717743339,0.169115284422982,-2.77304750628211,0.00555340129431143,0.0281514917348098,0.722482867639862,"LINC01558"
"ENSG00000146556",167.436274809592,-0.257622436986499,0.102663665181739,-2.50938281358303,0.012094233709077,0.0499648048008763,0.836465279871723,"WASH2P"
"ENSG00000146670",1773.51495615974,0.336476013886809,0.112672763374883,2.98631189835375,0.00282364489882281,0.016987425992915,1.26266857796156,"CDCA5"
"ENSG00000146678",10.1914258503112,-1.24898719300566,0.342357203663094,-3.64819895606684,0.00026408510456057,0.00290727221674116,0.420743476121495,"IGFBP1"
"ENSG00000146757",2227.54449584318,0.47977678984904,0.123629595876482,3.88075999478622,0.000104130561287245,0.00143445675200959,1.39452789180808,"ZNF92"
"ENSG00000146830",4209.84651220797,-0.241765795762866,0.0802233594408194,-3.01365833403195,0.00258118313421902,0.0158897326708033,0.845709567039675,"GIGYF1"
"ENSG00000146833",3099.69447944933,-0.189242017758025,0.059231004157501,-3.19498243276126,0.00139839352167516,0.0100768414183751,0.877066405057847,"TRIM4"
"ENSG00000146839",19.1748684304997,-0.863437960555819,0.260586879671769,-3.31343604729214,0.000921571799971464,0.00735324767196766,0.549641194133149,"ZAN"
"ENSG00000146857",23.2163949325948,-1.8146330594182,0.463092536218168,-3.91851070249879,8.90977739667332e-05,0.00127440038379176,0.284276538098143,"STRA8"
"ENSG00000146872",2469.02689123451,0.418789861652162,0.0690415890078875,6.06576221187954,1.31329314945818e-09,2.09125862281904e-07,1.33680576636907,"TLK2"
"ENSG00000146918",2194.62533378991,0.208284948316839,0.0792941679135152,2.62673729730049,0.00862078603333066,0.0391199519260607,1.15531394937519,"NCAPG2"
"ENSG00000146938",380.678274724628,-0.623600953954268,0.217214699982567,-2.87089664743831,0.00409309325855042,0.0225130015918965,0.649048884034281,"NLGN4X"
"ENSG00000147027",1920.25858700028,0.439735592502102,0.161920073198219,2.715757125207,0.00661244072727565,0.0319821341972799,1.3563557208621,"TMEM47"
"ENSG00000147041",808.700211911912,0.727927981142175,0.220979775135129,3.29409322955935,0.000987397429286054,0.0077397682830543,1.6562586407235,"SYTL5"
"ENSG00000147044",4825.31549810676,0.335207161997318,0.0921914734267446,3.63598876921816,0.00027691639627698,0.00301028957997471,1.26155854775395,"CASK"
"ENSG00000147162",9511.02118440881,-0.267259474685957,0.0734174115066262,-3.64027373345676,0.000272348348220073,0.00297726559640868,0.830896407989423,"OGT"
"ENSG00000147206",13.5759654519567,-0.912376033669865,0.181502163445366,-5.02680528072329,4.98718285941911e-07,2.42138893159558e-05,0.531309335116788,"NXF3"
"ENSG00000147224",2431.953813759,-0.320161441002608,0.0789021036155164,-4.05770475477725,4.95573630244633e-05,0.000821901466445778,0.800980240982519,"PRPS1"
"ENSG00000147255",1018.68798132016,1.74895397405738,0.328084433187343,5.33080450378664,9.77786334040092e-08,6.85082234228521e-06,3.36114777735745,"IGSF1"
"ENSG00000147256",383.00685499489,4.40550915414911,0.458057417055496,9.61780988608107,6.7247702020815e-22,1.70144158079553e-18,21.1929006189455,"ARHGAP36"
"ENSG00000147257",1629.94460131467,-1.17635340731536,0.225197030367793,-5.22366305361191,1.75417856473175e-07,1.0567301613097e-05,0.442468480480936,"GPC3"
"ENSG00000147274",11140.1575462247,0.115098874356262,0.0361396201802221,3.18483907086693,0.00144834526720082,0.0102966812611395,1.08304926920231,"RBMX"
"ENSG00000147364",2209.77840077659,-0.216627514402468,0.0830036993151855,-2.60985373169791,0.00905809434717542,0.0404355746676204,0.86057479144841,"FBXO25"
"ENSG00000147421",1004.39759827856,-0.423352537606314,0.0901374250961719,-4.69674541018471,2.64339590903671e-06,8.72358960067752e-05,0.745689773993459,"HMBOX1"
"ENSG00000147437",79.5156949434289,-0.498733620480454,0.11825561756706,-4.21742011704125,2.47113318898364e-05,0.000483227339743637,0.707727743101325,"GNRH1"
"ENSG00000147439",715.228895740445,-0.182640428896958,0.0718360742932433,-2.54246116166368,0.0110074833736124,0.0465808221335307,0.881088945580161,"BIN3"
"ENSG00000147485",471.363709260464,-0.94504105028443,0.258830164561531,-3.65120136551846,0.000261016484285176,0.00287965424595821,0.51941477206834,"PXDNL"
"ENSG00000147488",23.3900111492957,-0.76622463097502,0.190945720193519,-4.01278766656026,6.00058852236191e-05,0.000951527863807125,0.587954072200953,"ST18"
"ENSG00000147526",5348.22295214042,0.485269156043817,0.131485444120617,3.69066826590066,0.000223665675314556,0.00255934225758179,1.39984700334517,"TACC1"
"ENSG00000147533",4025.66112053282,0.278554745136918,0.0926826980483681,3.00546651103693,0.00265173794946566,0.0161753883866281,1.2129791441743,"GOLGA7"
"ENSG00000147570",73.3440272942118,-0.526434721332565,0.179122828758998,-2.93895939998167,0.00329316209587906,0.0190956440247675,0.694268335353168,"DNAJC5B"
"ENSG00000147573",31.2720153144319,-1.19129309894814,0.2997745172786,-3.97396386378296,7.0686292183524e-05,0.00107306503954068,0.437910182352383,"TRIM55"
"ENSG00000147586",835.855281426559,-0.232290894883696,0.0835504256404738,-2.78024789344901,0.00543174169272258,0.0276950716715149,0.85128204391746,"MRPS28"
"ENSG00000147592",864.453332407635,-0.306290532270823,0.0918276225734063,-3.33549452427538,0.000851478307184202,0.00694448872954565,0.808718470922685,"LACTB2"
"ENSG00000147677",23061.1583921763,-0.318307100901854,0.0998653669888171,-3.18736225079409,0.00143576829391162,0.0102296244745499,0.802010427329566,"EIF3H"
"ENSG00000147689",528.850136651762,0.982854408598036,0.28232226570882,3.48132091576414,0.000498947304172571,0.00466209645601708,1.97637184486306,"FAM83A"
"ENSG00000147697",254.720266253985,-0.928912219925804,0.19683174895899,-4.71932106907886,2.36633083158872e-06,7.98277323942321e-05,0.525254229869871,"GSDMC"
"ENSG00000147724",176.77593726194,-1.01236871109215,0.295423960405419,-3.42683345556279,0.000610663478297777,0.00541699184430023,0.495731654516596,"FAM135B"
"ENSG00000147955",4128.96252486512,0.201661668880492,0.076357536628459,2.64101852658944,0.00826571992553574,0.0379320250754483,1.15002216627545,"SIGMAR1"
"ENSG00000148019",1638.91984750985,0.196797622452879,0.0674534883827081,2.91753068924051,0.00352814927804028,0.0201245592636905,1.14615139528325,"CEP78"
"ENSG00000148053",4072.30200473875,-0.998426745896063,0.216341450081571,-4.61505063185816,3.92999494929301e-06,0.000117905026337749,0.500545545727054,"NTRK2"
"ENSG00000148090",767.802186053856,-0.24952057752666,0.0623682879743604,-4.00076041255515,6.313926054149e-05,0.000988819877434848,0.841175900259056,"AUH"
"ENSG00000148123",30.2974354615375,0.74502935713258,0.285162652359632,2.61264703132649,0.00898440375799473,0.0402047584098011,1.67600837377102,"PLPPR1"
"ENSG00000148158",2166.18559889125,-0.207530668071475,0.0753104845018869,-2.75566767952842,0.00585724736144209,0.0292810932310423,0.866018249381045,"SNX30"
"ENSG00000148229",4898.63266077682,0.164287495277141,0.0559704175504662,2.9352558452688,0.0033327277247373,0.0192534107859782,1.12061250372855,"POLE3"
"ENSG00000148344",3221.64035704719,0.533076731243412,0.169608730574651,3.14297931148529,0.00167237659676207,0.0114428147490592,1.44701184466107,"PTGES"
"ENSG00000148346",1712.6042193918,-0.76614227569843,0.281720937162551,-2.71950776330256,0.00653791602814357,0.0316755076333739,0.587987636121903,"LCN2"
"ENSG00000148357",234.89201127656,-0.902038426676617,0.181221629756969,-4.97754284566536,6.43965302764395e-07,2.89797112830989e-05,0.535130095650079,"HMCN2"
"ENSG00000148411",1830.60952725257,-0.216699248799849,0.082380335769458,-2.6304729979043,0.0085266142844761,0.0388086216014002,0.860532002586186,"NACC2"
"ENSG00000148459",386.915339231504,0.212118759351723,0.0699630011347537,3.03187050171228,0.00243043447534067,0.0152503233502294,1.15838815813026,"PDSS1"
"ENSG00000148484",5619.34583885823,0.250880988178059,0.0752815795001054,3.33256807102072,0.000860484175371573,0.00699198045037525,1.18993353141745,"RSU1"
"ENSG00000148498",3253.00642003659,0.25937623398625,0.0856825559320157,3.02717666583208,0.00246849642149937,0.015408479170494,1.19696107265603,"PARD3"
"ENSG00000148655",292.349472242183,-0.76262420547611,0.126075674760942,-6.04894010618746,1.45801846710573e-09,2.24987805286189e-07,0.589423217410123,"LRMDA"
"ENSG00000148704",15.2444604846586,-2.64842548391133,0.53060497816674,-4.99133176824262,5.99643973949113e-07,2.76967402247368e-05,0.159494050706884,"VAX1"
"ENSG00000148773",6426.62942904044,0.416371321305685,0.115193299420266,3.61454462543534,0.00030087599067223,0.00319852809691753,1.3345666166553,"MKI67"
"ENSG00000148798",76.6056920833558,-1.04935955118109,0.331944085192824,-3.16125395206702,0.00157091473595677,0.0109192000770671,0.483182613842631,"INA"
"ENSG00000148814",820.212449934861,-0.216595767377423,0.0732667618296854,-2.95626232098148,0.00311392127462451,0.0183697153742162,0.86059372891564,"LRRC27"
"ENSG00000148935",64.2347373035334,-0.722581540218258,0.171936875250385,-4.20259783810769,2.63869139481048e-05,0.000507480082358357,0.606012081085461,"GAS2"
"ENSG00000148942",31.1675513564389,-1.65402566423839,0.374436464628478,-4.4173733610041,9.99075699660206e-06,0.000245679835388365,0.317752269750991,"SLC5A12"
"ENSG00000149187",7972.98002906086,0.124283582173066,0.0419522840790626,2.96249858383976,0.00305153213169801,0.0180860068117895,1.08996633950174,"CELF1"
"ENSG00000149212",5241.03049788003,-0.465684747298025,0.176392552138069,-2.64004767578574,0.00828943650020747,0.0380025686624168,0.724127302682024,"SESN3"
"ENSG00000149260",673.627279811717,0.354758854242937,0.126304694864647,2.80875429550034,0.00497335874222238,0.0259743926420059,1.27877181734071,"CAPN5"
"ENSG00000149292",1064.9897412665,-0.231374543235369,0.0909575899495241,-2.5437629049293,0.0109665494460011,0.0464735532505288,0.851822921561622,"TTC12"
"ENSG00000149294",354.200674010171,-0.920548275518563,0.218164384730705,-4.21951674951371,2.44826534569772e-05,0.000480868905791761,0.528308206182953,"NCAM1"
"ENSG00000149295",84.8680679066631,-1.21448316972724,0.275340628228688,-4.41083895805792,1.02970880763884e-05,0.00025158261007236,0.430927427410698,"DRD2"
"ENSG00000149328",1224.77964704437,-0.512278808198325,0.180685407776528,-2.83519745452777,0.00457973701653597,0.024457127486759,0.701114118337234,"GLB1L2"
"ENSG00000149451",287.549699655277,-0.469692017792389,0.170083424150684,-2.76153905142613,0.00575296361903114,0.0288802324887474,0.722118737048878,"ADAM33"
"ENSG00000149480",6629.69157310949,0.181836445493769,0.0566021300999493,3.21253714608759,0.00131568133421642,0.00960236527610324,1.13432688201959,"MTA2"
"ENSG00000149503",1513.47997126721,0.266969379634413,0.0777667376463031,3.4329507410821,0.000597050559378834,0.00533782421971552,1.20327748686163,"INCENP"
"ENSG00000149548",277.055479898166,-0.433262323543551,0.105224583614711,-4.11750095519485,3.83002942550973e-05,0.000670358186381875,0.740585227025555,"CCDC15"
"ENSG00000149554",1095.72577339672,0.282744701963748,0.0840002207253909,3.36599951193083,0.000762668433153764,0.00637779026490796,1.21650706757288,"CHEK1"
"ENSG00000149571",62.869651443505,-0.933267576830169,0.22931806811481,-4.06975160964168,4.70632878601976e-05,0.000787419638401587,0.5236709292295,"KIRREL3"
"ENSG00000149609",28.0512246470062,-0.414647076592619,0.132321560902412,-3.13363199288758,0.00172657245442643,0.0117325518829437,0.750202992753887,"C20orf144"
"ENSG00000149633",648.102015124228,0.401201878858737,0.130640347126088,3.07104112691552,0.00213313766683006,0.0138071852789617,1.32060762303753,"KIAA1755"
"ENSG00000149634",25.5220692755805,-0.524044258897697,0.121774124194881,-4.30341225906947,1.6818747241459e-05,0.000362657371404928,0.695419651492253,"SPATA25"
"ENSG00000149654",23.357908838391,0.64831353405017,0.251226888732357,2.580589750251,0.00986317146328578,0.0430549947699189,1.56733495833905,"CDH22"
"ENSG00000149657",3750.76866363257,0.190731989735576,0.0667251538017402,2.85847208838657,0.0042568655663993,0.0231399106737833,1.14134265956724,"LSM14B"
"ENSG00000149658",5044.77348179114,0.283521943653845,0.0566256920522291,5.00694884916085,5.52996147702959e-07,2.59100314389796e-05,1.21716262867502,"YTHDF1"
"ENSG00000149679",1163.36710127992,0.332958096331404,0.0852836502718876,3.90412576466792,9.45665985819245e-05,0.00132760543545561,1.25959339400984,"CABLES2"
"ENSG00000149782",2881.31133655901,0.194407347425435,0.0757539503500751,2.56629979726519,0.0102789943702625,0.0443469080722332,1.14425400968383,"PLCB3"
"ENSG00000149809",2015.68470400105,0.68942674049681,0.14669616899609,4.69969151351993,2.6055477680798e-06,8.61116519984691e-05,1.61264260240565,"TM7SF2"
"ENSG00000149922",141.67655963855,-0.515643396590509,0.115655748475909,-4.45843292171437,8.25610247630474e-06,0.000213393540848962,0.69948091675001,"TBX6"
"ENSG00000149925",94001.8365706545,-0.357602947418292,0.0987521667534976,-3.62121621402931,0.000293221327843611,0.00314209075591853,0.780460245670312,"ALDOA"
"ENSG00000149926",141.468820753914,-0.742769445942991,0.200271270517276,-3.70881676650129,0.000208230042632813,0.00243159297476501,0.597591094572634,"FAM57B"
"ENSG00000149927",280.155433685596,-0.71138333765411,0.191231753263837,-3.72000635622805,0.000199217764186324,0.0023431754691564,0.610734251435316,"DOC2A"
"ENSG00000149930",4976.41297189232,-0.201432791439304,0.0553855529670048,-3.63691938869518,0.000275918234162993,0.00300331458419002,0.86968641793849,"TAOK2"
"ENSG00000149932",7183.47951202402,-0.234196114312382,0.0790808549883075,-2.9614767613098,0.00306167597150056,0.0181319697131442,0.85015858498125,"TMEM219"
"ENSG00000149970",81.1340598594278,0.717942554687474,0.161898474537806,4.4345232821809,9.22762477763908e-06,0.00023269351474155,1.64483464200242,"CNKSR2"
"ENSG00000149972",38.7184258062892,-3.27824177626627,0.402644759104592,-8.14177187741492,3.89534669763855e-16,3.41157460199721e-13,0.103074418243907,"CNTN5"
"ENSG00000150051",621.173691539141,-2.10933108737215,0.297608721997002,-7.08759835134602,1.36459322265025e-12,5.5487771916016e-10,0.231754444649966,"MKX"
"ENSG00000150281",386.979660319047,-0.56196363751493,0.156523242217703,-3.59028876192914,0.000330311827873371,0.00341542354311799,0.677379561577268,"CTF1"
"ENSG00000150433",953.026816118199,-0.321646432698479,0.0638629554992338,-5.03651029276805,4.74095628509591e-07,2.33166988267643e-05,0.800156201929093,"TMEM218"
"ENSG00000150625",116.174534730781,-0.72493629185197,0.285700265159366,-2.53740153670349,0.0111678778845368,0.0470214588227995,0.605023761338556,"GPM6A"
"ENSG00000150667",1107.90795254909,0.706026856548469,0.186343407359902,3.78884805505814,0.000151347441677397,0.00191569349329405,1.63130535402682,"FSIP1"
"ENSG00000150753",14154.9596089918,0.290814506444034,0.0705259133053414,4.1235128028042,3.73137709771802e-05,0.000658655678538417,1.22333074208272,"CCT5"
"ENSG00000150773",139.601040278647,-0.327329825288182,0.106479392539505,-3.07411431903821,0.0021112851278149,0.0136929859428861,0.797010245246,"PIH1D2"
"ENSG00000150873",89.629510091631,-0.797159675566188,0.198263258641962,-4.02071307122898,5.80222420263292e-05,0.000930377691803639,0.575481048662779,"C2orf50"
"ENSG00000150961",6057.21544216801,0.254080629278912,0.0895078701159112,2.83864009890842,0.00453062256965271,0.0242289353061441,1.19257552107804,"SEC24D"
"ENSG00000150995",5134.66527616435,-0.574549345483247,0.132825275701363,-4.32560250637108,1.52115509924442e-05,0.00033402336321017,0.671495973768289,"ITPR1"
"ENSG00000151006",75.3444220329966,-0.44003378400827,0.126928520668469,-3.46678415292978,0.000526724674941257,0.00486179471953278,0.737117347152701,"PRSS53"
"ENSG00000151012",582.272987498921,-0.585773828239996,0.179190208478425,-3.26900578560644,0.00107926094694934,0.00828899041270523,0.666291859145219,"SLC7A11"
"ENSG00000151062",249.35838717024,-0.304176898484488,0.109699805491235,-2.77281164831959,0.00555742768036466,0.0281656322522999,0.80990415977954,"CACNA2D4"
"ENSG00000151092",2029.55561322239,-0.133125187836086,0.0529937231111556,-2.51209350882656,0.0120017282516022,0.0496803043114404,0.911854037233201,"NGLY1"
"ENSG00000151239",4557.03478279834,0.270368861129218,0.0725558320585622,3.72635601382111,0.000194267963282425,0.0022968202450177,1.20611616208451,"TWF1"
"ENSG00000151327",3418.77307755243,0.232714497746199,0.0642973814646922,3.61934642507938,0.000295348030724201,0.00315745070780318,1.17504377002591,"FAM177A1"
"ENSG00000151338",990.846078301172,-0.314560681325944,0.106994072224938,-2.93998232597999,0.00328230968855302,0.0190584839367356,0.804095810691678,"MIPOL1"
"ENSG00000151348",5558.46582328679,0.188672353420868,0.060859544428342,3.10012760024875,0.00193437289745713,0.012782241801508,1.13971440583492,"EXT2"
"ENSG00000151388",2723.89693462076,0.556153427503439,0.139823064414622,3.97755141350827,6.96285708511644e-05,0.0010584193503684,1.47034369595287,"ADAMTS12"
"ENSG00000151458",5326.11373009585,0.393976170466612,0.117935909376469,3.34059551963075,0.000835989179676351,0.00683529968057817,1.31400992297694,"ANKRD50"
"ENSG00000151466",632.295411989335,0.207784233564968,0.0594663707982419,3.49414687285929,0.000475579303225496,0.0044712701543137,1.15491304527141,"SCLT1"
"ENSG00000151468",1147.54974569102,-0.455225733948906,0.131861236823201,-3.45230899479027,0.000555810832706926,0.00505302053345325,0.72939603689066,"CCDC3"
"ENSG00000151572",24.9703900868169,-0.645784918252795,0.212153840211127,-3.04394640045231,0.00233496737650471,0.0147793662014336,0.639144960343241,"ANO4"
"ENSG00000151617",1985.15191472626,0.345538752895396,0.12099085846045,2.85590793628716,0.00429139549224792,0.0232899669967255,1.27062539000972,"EDNRA"
"ENSG00000151623",448.416703313302,-0.483603646918758,0.148206554605607,-3.26303818482035,0.00110224667341294,0.00841127982583315,0.715188950783603,"NR3C2"
"ENSG00000151632",1015.29256846096,-0.70147274757648,0.267730014622617,-2.62007511023839,0.00879104022545793,0.0396397578166144,0.614944132219028,"AKR1C2"
"ENSG00000151650",60.330832207664,-1.02001182570256,0.140944175416058,-7.23699168618749,4.58746257292157e-13,2.23424581606559e-10,0.493112310211983,"VENTX"
"ENSG00000151655",59.3503339867103,-1.03685722835041,0.233881599527458,-4.43325695756018,9.28201303971114e-06,0.000233547755720732,0.487388045841181,"ITIH2"
"ENSG00000151687",132.43018856974,-0.289599757855039,0.0938889856591013,-3.0844912832112,0.00203900584970442,0.0132923567717204,0.818128997916588,"ANKAR"
"ENSG00000151725",1547.47984700405,0.468838753053215,0.104188252012545,4.49991955903783,6.79791820996123e-06,0.000181684736571628,1.38399502123586,"CENPU"
"ENSG00000151789",442.132957813676,-0.855425895701014,0.194668494665417,-4.39426984408166,1.1114568700965e-05,0.000265015543339973,0.552702140257403,"ZNF385D"
"ENSG00000151790",308.031206841623,-0.55227050103338,0.184907750448612,-2.98673527579831,0.0028197377370405,0.0169728384906554,0.681946042595306,"TDO2"
"ENSG00000151849",695.40113525555,0.283562348579142,0.0749972717884727,3.78096885149262,0.000156219220950955,0.00196534137031723,1.21719671769062,"CENPJ"
"ENSG00000151892",22168.5178308094,-0.657403869101417,0.23019885527797,-2.85580859343365,0.00429273838018224,0.023290432607846,0.634018187304094,"GFRA1"
"ENSG00000152049",4807.47254749366,-0.647876835336854,0.202940208129182,-3.19245181282384,0.00141070480466614,0.0101302930012781,0.638218867624279,"KCNE4"
"ENSG00000152061",3460.27146042157,0.225669259268653,0.0811949257074467,2.77935175508088,0.00544675084505821,0.027759168194454,1.1693195644668,"RABGAP1L"
"ENSG00000152078",794.303486767056,-0.789937134658167,0.149405471658495,-5.28720351329415,1.24200436112946e-07,8.19758878471852e-06,0.578369293807619,"TMEM56"
"ENSG00000152092",74.5738198500796,1.13704708383104,0.2247926582392,5.05820382541639,4.23223936094708e-07,2.1416071664028e-05,2.19930407400003,"ASTN1"
"ENSG00000152128",171.209055441374,-0.5385268113817,0.164748904181137,-3.26877325259539,0.00108014824132231,0.00828987381299301,0.688473575772616,"TMEM163"
"ENSG00000152137",3187.89316423912,0.61148369842579,0.211055201902391,2.89726902210442,0.00376426811630283,0.0211331728985039,1.52782965396464,"HSPB8"
"ENSG00000152147",1003.01150857338,0.198908284112183,0.0627492927442844,3.16988886110276,0.00152497254152228,0.0106997866407127,1.14782944102318,"GEMIN6"
"ENSG00000152208",5.21291404748235,2.16316712994906,0.37193046895324,5.81605248969538,6.02535532115634e-09,7.10898269523581e-07,4.47897039381368,"GRID2"
"ENSG00000152240",1369.32915056387,0.268218963527919,0.0863825199315081,3.10501434480712,0.00190269796680837,0.0126389543180261,1.2043201517901,"HAUS1"
"ENSG00000152242",2138.13476792877,0.220574831047068,0.0649681122426663,3.39512452236854,0.000685973936371868,0.00589668271239101,1.16519775832004,"C18orf25"
"ENSG00000152256",1445.52429428828,-0.253670613549339,0.0954412752441042,-2.65787116633282,0.00786359473186567,0.0365432480896558,0.838759662559335,"PDK1"
"ENSG00000152292",19.9306624873503,-0.401844726149779,0.15684058166371,-2.56212213629375,0.0104034725644208,0.0447352363734796,0.75688985436348,"SH2D6"
"ENSG00000152380",123.479180705552,-0.246592416442605,0.0825891507658674,-2.98577251558951,0.00282862978300075,0.0169994005776485,0.842884923834971,"FAM151B"
"ENSG00000152443",1621.94128652551,0.275313761722902,0.0847467728039062,3.2486636672283,0.0011594848432512,0.00873391642926663,1.21025727104641,"ZNF776"
"ENSG00000152495",291.947763458818,0.482672533886474,0.146645485775521,3.29142442628838,0.000996813959296128,0.00779212175322078,1.39732976684926,"CAMK4"
"ENSG00000152527",531.358777517539,-0.45122740072303,0.160331134268461,-2.81434671301886,0.00488764814516813,0.025632089661924,0.73142031320874,"PLEKHH2"
"ENSG00000152556",2659.47716052294,0.286189489195855,0.0918768693264829,3.11492425997762,0.0018399214750594,0.0123189802730308,1.21941524631499,"PFKM"
"ENSG00000152580",360.391666775536,0.625480348373964,0.200727944732078,3.11606014403638,0.00183284886335583,0.012282460702612,1.54272439326545,"IGSF10"
"ENSG00000152582",903.32365189522,-0.317315568416075,0.09940507273343,-3.19214663488055,0.00141219620655529,0.0101344918511217,0.8025618208681,"SPEF2"
